# Number of bins: 3
#
# Size [cm]:     1.500000e+00  4.242641e+00  1.200000e+01   1.500000e+00   4.242641e+00   1.200000e+01
#
# Time           Normalized dust force                     Number of particles counted
#
1.419858e+01     1.358329e-02  1.703192e-02  1.755432e-01         941880         940179         881279
1.429840e+01    -8.148263e-03  1.644667e-02  1.550525e-01         941936         940051         880751
1.439996e+01    -2.024336e-02 -2.142662e-02  1.351395e-01         941882         939918         880162
1.449978e+01    -2.034285e-02 -7.772709e-02  9.151230e-02         941856         939726         879545
1.459960e+01    -1.136667e-02 -4.907902e-02  8.471010e-02         941798         939475         878927
1.469941e+01    -1.944630e-02 -3.566591e-02  1.134510e-01         941821         939240         878330
1.479923e+01    -1.187196e-02  1.168395e-02  9.898503e-02         941788         939129         877820
1.489905e+01    -2.491768e-02  6.084593e-02  1.332606e-01         941808         938947         877344
1.499886e+01    -2.333430e-02  5.637678e-02  1.411582e-01         941825         938767         876867
1.509868e+01    -4.921912e-02  4.756624e-02  1.324614e-01         941904         938665         876281
1.519850e+01    -5.652073e-02  1.554245e-02  1.495958e-01         941955         938527         875823
1.529831e+01    -7.645101e-02  2.069381e-02  1.264532e-01         942044         938442         875333
1.539988e+01    -7.920315e-02 -1.841588e-02  1.448395e-01         942050         938274         874811
1.549970e+01    -6.600120e-02 -4.089999e-02  1.516313e-01         941992         938093         874262
1.559952e+01    -4.250540e-02 -5.422072e-02  1.272759e-01         941850         937914         873719
1.569933e+01    -4.001113e-02 -6.554274e-02  1.332279e-01         941756         937680         873306
1.579915e+01    -3.814592e-02 -4.020513e-02  1.441666e-01         941769         937617         872836
1.589897e+01    -4.698859e-02 -5.548758e-02  1.453633e-01         941780         937467         872267
1.599878e+01    -4.877161e-02 -8.144236e-03  1.415963e-01         941812         937350         871779
1.609860e+01    -4.824689e-02  1.435208e-02  1.226871e-01         941836         937226         871388
1.619842e+01    -3.265221e-02  1.044002e-02  1.690005e-01         941855         937100         870882
1.629998e+01    -3.276521e-02  1.751436e-02  1.718663e-01         941878         936955         870283
1.639980e+01    -5.349387e-02  2.024700e-02  1.448195e-01         941857         936775         869766
1.649962e+01    -7.871297e-02  6.522045e-03  1.314808e-01         941883         936517         869217
1.659943e+01    -6.198948e-02 -1.443449e-02  1.484142e-01         941907         936396         868677
1.669925e+01    -5.215662e-02 -2.483569e-02  1.837476e-01         941886         936206         868186
1.679907e+01    -5.150845e-02 -2.230298e-02  1.818393e-01         941905         936107         867572
1.689888e+01    -5.546522e-02 -6.443709e-02  1.449162e-01         941942         935995         867037
1.699870e+01    -4.353081e-02 -8.488538e-02  1.075736e-01         941979         935858         866615
1.709852e+01    -3.747253e-02 -9.089506e-02  9.954399e-02         941949         935782         866105
1.719833e+01    -5.012043e-02 -8.038894e-02  1.132037e-01         942000         935669         865692
1.729990e+01    -5.128879e-02 -9.537601e-02  1.312106e-01         942028         935553         865204
1.739972e+01    -6.647272e-02 -6.044141e-02  1.930736e-01         941928         935461         864691
1.749953e+01    -8.128131e-02 -4.537738e-02  1.896891e-01         941886         935285         864148
1.759935e+01    -8.747895e-02 -2.783878e-02  1.804044e-01         941828         935130         863602
1.769917e+01    -6.805018e-02 -1.444645e-02  2.233291e-01         941872         934961         862965
1.779898e+01    -8.288445e-02 -1.277700e-02  2.014280e-01         941792         934784         862364
1.789880e+01    -1.059036e-01 -7.198161e-04  1.969083e-01         941787         934673         861747
1.799862e+01    -1.191788e-01 -6.766002e-03  2.017269e-01         941780         934563         861199
1.809843e+01    -8.433735e-02 -1.438104e-02  2.189050e-01         941793         934437         860728
1.819825e+01    -7.823332e-02 -1.248141e-02  1.970776e-01         941799         934296         860259
1.829982e+01    -5.841161e-02  1.088812e-02  1.726278e-01         941833         934179         859781
1.839963e+01    -3.271916e-02 -1.353677e-03  1.850985e-01         941792         933989         859337
1.849945e+01    -2.878002e-02  3.615265e-03  1.686809e-01         941824         933814         858830
1.859927e+01    -3.149531e-02  1.152379e-02  1.465443e-01         941766         933661         858292
1.869908e+01    -2.289523e-02  4.384790e-02  1.478207e-01         941784         933499         857784
1.879890e+01    -1.909105e-02  1.387107e-02  1.354422e-01         941742         933382         857210
1.889872e+01    -1.815481e-02 -2.671756e-03  1.655387e-01         941747         933286         856794
1.899853e+01     2.043613e-03  1.758175e-02  1.432333e-01         941755         933153         856309
1.909835e+01    -2.778268e-02  2.525257e-02  1.376296e-01         941760         932986         855805
1.919992e+01    -3.706700e-02 -8.303088e-03  1.098462e-01         941781         932880         855285
1.929974e+01    -3.254542e-02 -2.102765e-02  1.014095e-01         941716         932744         854968
1.939955e+01    -3.637440e-02 -2.915831e-02  1.598827e-01         941645         932578         854485
1.949937e+01    -3.721066e-02 -1.623982e-02  1.783700e-01         941637         932481         853982
1.959919e+01    -5.562557e-02  2.251506e-02  1.795795e-01         941593         932383         853417
1.969900e+01    -6.421739e-02 -2.106964e-03  1.661374e-01         941574         932226         852772
1.979882e+01    -6.094860e-02 -3.033625e-02  1.105254e-01         941569         932090         852328
1.989864e+01    -6.570871e-02 -5.409930e-02  1.521235e-01         941597         931886         851772
1.999845e+01    -7.196677e-02 -4.640958e-02  1.380832e-01         941620         931725         851273
2.009827e+01    -6.934478e-02 -1.581237e-02  1.733085e-01         941579         931625         850871
2.019984e+01    -7.010402e-02 -1.614918e-03  2.161932e-01         941539         931516         850337
2.029965e+01    -7.044803e-02  4.522046e-02  2.571421e-01         941504         931372         849854
2.039947e+01    -5.573942e-02  4.521644e-02  2.440253e-01         941522         931220         849432
2.049929e+01    -5.352722e-02  3.970592e-02  2.714576e-01         941476         931010         848987
2.059910e+01    -3.539218e-02  2.147781e-02  2.449352e-01         941434         930830         848588
